RY,ToU,U,ORoRS,ORoCIS,ORoSR,ORoAOS,ASforR,ASforCI,ASforSR,ASforAO,ANoCR,ANoCCI,ANoCSR,ANoCAO
2020,Distribution Cooperative,"Farmers Electric Coop., Inc. - Greenfield",9373877,4168036,0,7849,66070,57789,0,15,4842,118,0,5
2020,Distribution Cooperative,Franklin Rural Electric Cooperative,3696222,3599840,0,76121,28107,27525,241,503,1434,455,4,52
2020,Distribution Cooperative,Grundy County Rural Electric Cooperative,3875588,3641379,509789,58309,24600,53929,5762,535,1675,536,1,62
2020,Distribution Cooperative,"Grundy Electric Cooperative, Inc.",343834,67195,0,9765,2698,613,0,24,217,8,0,2
2020,Distribution Cooperative,Guthrie Co. Rural Electric Cooperative Assn.,7716501,6082728,723618,183614,70387,92445,13985,2218,4680,86,1,22
2020,Distribution Cooperative,Prairie Energy Cooperative,7433493,23969379,261910,13049,57735,282490,2621,111,3504,732,1,75
2020,Distribution Cooperative,Harrison County Rural Electric Cooperative,6128603,6301210,438238,351710,43561,78498,5682,2513,2541,1194,1,61
2020,Distribution Cooperative,Linn County Rural Electric Coop. Assn.,35755964,17793459,0,0,302637,196756,0,0,26692,3950,0,0
2020,Distribution Cooperative,Lyon Rural Electric Cooperative,6488578,3383481,626778,159061,67096,40119,8440,2478,2182,85,1,2
2020,Distribution Cooperative,Maquoketa Valley Electric Cooperative,16923428,15352501,0,78517,139748,149844,0,370,10577,5799,0,111
2020,Distribution Cooperative,Consumers Energy Cooperative,11626011,7599643,0,58341,81079,97943,0,261,6249,540,0,118
2020,Distribution Cooperative,Nishnabotna Valley Rural Electric Coop.,8782584,8574421,0,165793,60286,94809,0,1069,3523,127,0,52
2020,Distribution Cooperative,"United Electric Cooperative, Inc.",1050895,53218,0,0,6867,565,0,0,526,3,0,0
2020,Distribution Cooperative,"Osceola Electric Cooperative, Inc.",3575566,3391922,0,29716,32940,36644,0,198,1129,84,0,24
2020,Distribution Cooperative,Pella Cooperative Electric Association,5083498,1634932,0,248685,39312,16320,0,1722,2756,254,0,54
2020,Distribution Cooperative,Pleasant Hill Community Line,151464,378124,0,29017,1494,3220,0,347,101,22,0,3
2020,Distribution Cooperative,Access Energy Cooperative,14877651,21398871,0,5186,116454,303539,0,14,8718,210,0,7
2020,Distribution Cooperative,North West Rural Electric Cooperative,23850522,28136611,69522,49160,261933,393083,821,325,9284,796,1,75
2020,Distribution Cooperative,Western Iowa Power Cooperative,8986933,4634600,0,89978,64993,34936,0,601,3929,1561,0,43
2020,Distribution Cooperative,"Southern Iowa Electric Cooperative, Inc.",9298543,1597242,2485035,0,58766,16123,38615,0,4564,167,2,0
2020,Distribution Cooperative,T. I. P. Rural Electric Cooperative,9535481,5422184,0,20817,79105,67865,0,42,6081,352,0,39
2020,Distribution Cooperative,Woodbury County Rural Electric Cooperative,8043277,1936572,0,6396,55066,18077,0,29,3269,108,0,5
2020,Distribution Cooperative,Federated Rural Electric Association,103359,14840,0,0,1028,110,0,0,57,4,0,0
2020,Distribution Cooperative,Freeborn-Mower Cooperative Service,10938,0,0,0,75,0,0,0,6,0,0,0
2021,Municipal Electric,Farnhamville,249407,260755,0,0,1838,2042,0,0,209,46,0,0
2020,Distribution Cooperative,Iowa Lakes Electric Cooperative,21215807,32335088,3122281,381664,172211,360050,39518,2815,9354,3337,1,176
2020,Distribution Cooperative,Nobles Cooperative Electric Association,14261,6602,0,0,123,62,0,0,9,2,0,0
2020,Distribution Cooperative,Midland Power Cooperative,24719938,20846108,2197415,222342,203416,255732,30421,1842,11205,605,10,183
2020,Distribution Cooperative,Raccoon Valley Electric Cooperative,6507329,6593420,401964,6165,45408,68163,4709,9,2254,477,1,21
2020,Distribution Cooperative,MiEnergy Cooperative,11699265,13863571,0,26455,75493,138787,0,193,5973,1052,0,38
2021,Investor Owned Electric,Interstate Power and Light Company,619602389,1013074495,104859248,35051952,3680243,10603117,2922242,34560,409117,86031,4,855
2021,Investor Owned Electric,MidAmerican Energy Company,646574607,1179611326,295804634,55523950,6013631,18483557,15632637,1411872,611635,88666,5,13108
2021,Investor Owned Electric,Amana Society Service Company,1020917,7081678,0,60080,7249,76013,0,0,717,295,0,0
2021,Municipal Electric,Afton,513355.7,290922.99,0,34882.94,3828,2311,0,219,412,69,2,28
2021,Municipal Electric,Akron,814107,959027,0,51172,8608,8244,0,0,698,157,0,0
2021,Municipal Electric,Algona,4118148,6719723,12172672,1159459,28214,81015,64931,1143,3063,692,0,1
2021,Municipal Electric,Alta,910884,452030,0,40991,9782,4207,0,2746,841,118,3,37
2021,Municipal Electric,Alta Vista,146470.95,37018.45,0,0,1210,311,0,0,134,29,0,0
2021,Municipal Electric,Alton,589131,408874,0,26955,5941,4727,0,0,455,130,9,0
2021,Municipal Electric,Ames,20866850,33315716,0,7362735,180734,380567,0,65008,24900,2936,0,1
2021,Municipal Electric,Anita,416662,312701,0,0,4771,3796,0,193,489,113,1,18
2021,Municipal Electric,Anthon,434823,188462,0,32280,4105,1717,0,0,298,53,0,0
2021,Municipal Electric,Aplington,585280,163035,0,35095,4565,1287,0,468,474,66,2,6
2021,Municipal Electric,Atlantic,3573654.95,8987857,3268711.3,930110.56,42350,136519,90460,698,3826,752,0,18
2021,Municipal Electric,Auburn,169011.53,50118.4,0,2510.11,1387,455,0,0,140,25,0,0
2021,Municipal Electric,Aurelia,459086,245582,0,4736,4768,2318,0,679,444,77,1,25
2021,Municipal Electric,Bancroft,401334,911186,262145,264115,3408,8105,2929,0,395,227,0,0
2021,Municipal Electric,Bellevue,1407298,1052875,0,220276,9917,9813,0,1751,1320,179,0,233
2021,Municipal Electric,Bloomfield,1419452.86,655556.26,0,0,0,5172,0,0,1120,238,0,0
2021,Municipal Electric,Breda,338169,188164,0,0,2529,1851,0,8,229,65,0,1
2021,Municipal Electric,Brooklyn,730407,456129,0,150590,7288,4615,0,391,696,120,0,1
2021,Municipal Electric,Buffalo,414939,137865,0,43841,3814,1320,0,40,498,29,0,1
2021,Municipal Electric,Burt,287109.75,90020.4,0,36028.12,1929,487,0,8,244,45,3,1
2021,Municipal Electric,Callender,223450,34127,0,15124,1699,262,0,0,172,12,0,0
2021,Municipal Electric,Carlisle,1581447,523685,0,134702,11258,4002,0,2345,1302,183,2,12
2021,Municipal Electric,Cascade,892547,784379,0,101517,8126,8718,0,1412,964,167,0,12
2021,Municipal Electric,Cedar Falls,19055580,21097868,10742437,3896375,176723,246679,266560,51310,17387,2289,1,145
2021,Municipal Electric,Coggon,341814,95648,0,54853,2398,1062,0,291,317,45,0,6
2021,Municipal Electric,Coon Rapids,763963,472402,2170421,297471,7378,3978,11721,1784,617,139,0,23
2021,Municipal Electric,Corning,822103,469293,0,22858,8098,4571,0,4749,853,225,0,50
2021,Municipal Electric,Corwith,194810,153459,0,0,1063,1149,0,18,133,36,0,2
2021,Municipal Electric,Danville,449658,64361,0,11451,3792,558,0,1030,393,38,1,6
2021,Municipal Electric,Dayton,380802.85,86868.76,100530.89,59833.19,3485,2291,0,0,386,71,0,0
2021,Municipal Electric,Denison,2667498.64,6703681.81,0,1191454.06,33546,104526,0,490,2725,570,0,2
2021,Municipal Electric,Denver,1013575,619772,0,76139,8384,5584,0,0,825,111,0,0
2021,Municipal Electric,Dike,465897,169358,0,112169,3203,1217,0,864,430,42,0,3
2021,Municipal Electric,Durant,1104353,635668,0,33650,7352,6944,0,485,791,123,0,29
2021,Municipal Electric,Dysart,750068,287203,0,149225,5427,2242,0,854,609,90,0,7
2021,Municipal Electric,Earlville,313648,218200,0,0,2986,1378,0,0,362,54,0,0
2021,Municipal Electric,Eldridge,1703240,987700,1326675,71460,24248,15077,36767,0,2527,244,0,0
2021,Municipal Electric,Ellsworth,284939,2537358,0,32435,1959,9584,0,0,221,56,0,0
2021,Municipal Electric,Estherville,2727903,3364220,0,923324,20441,30756,0,0,2660,493,0,0
2021,Municipal Electric,Fonda,318406,155980,0,0,2610,1284,0,67,303,41,1,4
2021,Municipal Electric,Fontanelle,415798.78,179728.17,0,21752.72,3673,1748,0,0,373,32,0,0
2021,Municipal Electric,Forest City,1450140,4013799,0,799835,13478,42308,0,0,1762,419,0,0
2021,Municipal Electric,Fredericksburg,588533,1352789,0,13827,5050,11590,0,580,470,57,0,11
2021,Municipal Electric,Glidden,603458,193288,0,56387,5540,2667,0,3,575,91,2,2
2021,Municipal Electric,Gowrie,527698,384666,0,447220,3875,3182,0,0,471,105,2,0
2021,Municipal Electric,Graettinger,496576,431241,531759,119623,4860,4378,1318,95,416,90,0,11
2021,Municipal Electric,Grafton,135112,38034,0,39703,1342,381,0,0,134,15,0,0
2021,Municipal Electric,Grand Junction,461314,121448,0,35803,3313,726,0,346,376,55,11,10
2021,Municipal Electric,Greenfield,1030006,3138807,0,210628,9823,35802,0,0,1000,219,0,0
2021,Municipal Electric,Grundy Center,1329505,1070075,0,0,12778,12048,0,0,1278,55,0,0
2021,Municipal Electric,Guttenberg,1011767,1222244,0,21355,7980,9657,0,0,1081,256,9,0
2021,Municipal Electric,Harlan,2913789,1556484,617505,707002,23964,13673,17507,17730,2347,478,0,39
2021,Municipal Electric,Hartley,905502,672252,0,0,10240,7999,0,0,795,123,2,0
2021,Municipal Electric,Hawarden,1081124,894738,0,158369,11920,9877,0,1382,1034,201,0,11
2021,Municipal Electric,Hinton,453065,601672,0,842,4644,5428,0,397,327,61,0,17
2021,Municipal Electric,Hopkinton,381981,184785,0,5591,2563,1199,0,498,327,44,0,11
2021,Municipal Electric,Hudson,1138988,446379,0,10851,7822,3004,0,1486,813,118,0,21
2021,Municipal Electric,Independence,3064535,4981381,0,77726,22486,52201,0,0,2717,410,0,0
2021,Municipal Electric,Indianola,7725522,6952969,0,1211001,56768,64029,0,0,6883,454,0,0
2021,Municipal Electric,Keosauqua,538516,576707,0,21903,4341,5479,0,3705,613,130,0,23
2021,Municipal Electric,Kimballton,153254,35166,0,4207,1803,397,0,0,162,33,0,0
2021,Municipal Electric,La Porte City,1177758.12,404652.97,0,0,9735,4871,0,473,1013,146,0,9
2021,Municipal Electric,Lake Mills,1004729,1329823,0,25337,8755,13337,0,0,1071,178,0,0
2021,Municipal Electric,Lake Park,591428,717060,0,265947,4786,7288,0,276,532,97,0,20
2021,Municipal Electric,Lake View,1233902,689968,0,47723,13056,7439,0,0,1142,150,2,0
2021,Municipal Electric,Lamoni,971771,985654,0,152187,8618,10865,0,1091,879,186,0,22
2021,Municipal Electric,Larchwood,516928,287496.66,0,41635.32,4357,2753,0,0,420,82,0,0
2021,Municipal Electric,Laurens,911032,1106988,3375902,390835,9677,13959,15365,727,662,133,4,8
2021,Municipal Electric,Lawler,234974,98409,0,0,1765,863,0,0,274,48,0,0
2021,Municipal Electric,Lehigh,156396.46,16830.12,0,67999.9,1885,230,0,0,246,1,0,0
2021,Municipal Electric,Lenox,801708,558268,0,0,6860,5127,0,3529,590,132,0,14
2021,Municipal Electric,Livermore,244740,127831,0,2413,1734,616,0,8,177,32,1,1
2021,Municipal Electric,Long Grove,304993,13011,0,2067,2319,108,0,350,215,7,0,1
2021,Municipal Electric,Manilla,376186,105565,0,9913,4144,1337,0,283,393,61,1,17
2021,Municipal Electric,Manning,833587,2169197,0,0,7333,28631,0,0,708,160,1,0
2021,Municipal Electric,Mapleton,811376,590710,0,0,6694,5417,0,0,579,148,0,0
2021,Municipal Electric,Maquoketa,2986147.92,4373581.32,0,1022085.02,24786,42229,0,0,2806,535,0,0
2021,Municipal Electric,Marathon,152795,88706,0,6835,1011,582,0,0,132,36,1,0
2021,Municipal Electric,McGregor,420591,335422,0,60387,3227,2589,0,264,480,113,0,5
2021,Municipal Electric,Milford,1548282,1603222,2612983,882507,14214,16843,3938,446,1220,342,0,22
2021,Municipal Electric,Montezuma,663294,1076189,0,203450,7208,11599,0,308,708,177,0,15
2021,Municipal Electric,Mount Pleasant,3642034,5132417,19703,254720,28419,43148,831,0,3445,647,0,0
2021,Municipal Electric,Muscatine,12366165,47741690,0,766849,103603,739212,0,5747,9989,1500,0,28
2021,Municipal Electric,Neola,496831,151532,0,270487,3647,1353,0,0,394,55,1,0
2021,Municipal Electric,New Hampton,1287085,3040746,0,45472,14323,45177,0,0,1667,300,0,0
2021,Municipal Electric,New London,1198853.2,363862.83,0,557369.95,9041,3437,0,1329,1104,115,0,17
2021,Municipal Electric,Ogden,1251172,139427,48202,66192,8440,2037,156,2233,971,131,0,29
2021,Municipal Electric,Onawa,1703936,1300350,0,558161,15449,13194,0,146,2878,392,0,9
2021,Municipal Electric,Orange City,2256542,5675918,0,0,23173,64366,0,0,1972,402,0,0
2021,Municipal Electric,Orient,221173,39930,0,877,1620,327,0,371,210,8,0,1
2021,Municipal Electric,Osage,1592445.76,3120415.32,0,120467,15615,36841,0,132,1841,315,0,26
2021,Municipal Electric,Panora,644586,603303,0,57486,5123,5045,0,2359,551,157,0,10
2021,Municipal Electric,Paton,125861,15607,0,0,1819,257,0,0,113,16,0,0
2021,Municipal Electric,Paullina,613341.27,410197.74,0,6161.26,4681,3718,0,0,527,115,0,0
2021,Municipal Electric,Pella,4571686,12436642,0,2804649,38795,147833,0,2208,4277,750,0,40
2021,Municipal Electric,Pocahontas,943546,783363,0,81399.79,8999,8183,0,2458,937,182,0,15
2021,Municipal Electric,Preston,591406,286441,0,17152,7133,2493,0,0,498,109,0,0
2021,Municipal Electric,Primghar,485519,278793,0,55174,4354,2525,0,1127,432,132,0,13
2021,Municipal Electric,Readlyn,476518,212571,0,0,3647,1412,0,0,345,30,0,0
2021,Municipal Electric,Remsen,799455,681006,0,86481,8174,9351,0,0,698,176,2,0
2021,Municipal Electric,Renwick,241102,354361,0,10719,1389,3743,0,0,150,24,0,0
2021,Municipal Electric,Rock Rapids,1121348,1115021,0,206754,12229,13844,0,0,1128,223,0,0
2021,Municipal Electric,Rockford,538302.99,204262.98,0,2580,3072,1365,0,1482,415,46,1,16
2021,Municipal Electric,Sabula,358695,124568,0,33938,2249,770,0,0,314,56,0,0
2021,Municipal Electric,Sanborn,759026,1822246,0,125002,6889,20905,0,211,602,146,0,19
2021,Municipal Electric,Sergeant Bluff,1919029,1314762,0,0,18366,14190,0,0,1868,191,0,0
2021,Municipal Electric,Shelby,366981,257402,0,73980,3342,2615,0,24,291,63,0,3
2021,Municipal Electric,Sibley,1353671,1356082,181544,210207,14296,14737,2286,2651,1319,271,4,17
2021,Municipal Electric,Sioux Center,2579115,7234504,0,32963,27368,88666,0,2436,2355,477,0,10
2021,Municipal Electric,Spencer,5448392,5505567,7689455,1159455,63800,67328,64121,16139,5424,914,0,123
2021,Municipal Electric,Stanhope,186596.03,293831.31,0,1535.54,1024,2448,0,11,189,44,0,2
2021,Municipal Electric,Stanton,351856,157012,0,0,4058,2125,0,784,285,60,0,5
2021,Municipal Electric,State Center,1110986,902615,0,24626,7711,7702,0,0,809,205,0,0
2021,Municipal Electric,Story City,2126377,3605184,0,19115,16935,41494,0,1501,1715,231,0,8
2021,Municipal Electric,Stratford,348960,188083,0,0,2553,1777,0,196,321,62,0,7
2021,Municipal Electric,Strawberry Point,606253,287795,0,10716,4419,2359,0,788,584,92,0,12
2021,Municipal Electric,Stuart,1056474,797213,0,139131,6910,6589,0,0,764,182,0,0
2021,Municipal Electric,Sumner,1393965,771001,0,1233930,8792,6098,0,868,940,183,0,31
2021,Municipal Electric,Tipton,1330966,1306767,0,1018662,11821,20555,0,782,1439,361,0,18
2021,Municipal Electric,Traer,1069276,481533,0,244501,9525,4726,0,0,959,148,0,0
2021,Municipal Electric,Villisca,723148,257874,0,62341,6844,2452,0,1912,593,98,2,34
2021,Municipal Electric,Vinton,2323520,2016366,374907,54808,19472,19256,1636,1690,2120,337,0,9
2021,Municipal Electric,Wall Lake,435745,303491,0,25133,4661,3191,0,0,421,117,3,0
2021,Municipal Electric,Waverly,5956301,8108848,3890922,273056,43567,88466,0,0,4405,604,0,0
2021,Municipal Electric,Webster City,4314013,5991365,848053,1971033,32862,58547,8590,0,3886,526,0,0
2021,Municipal Electric,West Bend,596909,1115064,0,366797,5439,11818,0,0,446,144,0,0
2021,Municipal Electric,West Liberty,1493273,3004232,0,54064,12742,30320,0,3462,1603,137,1,12
2021,Municipal Electric,West Point,795662,621084,0,80058,6421,5909,0,0,656,93,0,0
2021,Municipal Electric,Westfield,72773,13084,0,0,615,139,0,0,67,8,1,0
2021,Municipal Electric,Whittemore,336356,307714,0,3069,1928,3434,0,10,250,60,1,3
2021,Municipal Electric,Wilton,1313205,1169401,0,156120,11800,11648,0,0,1314,195,0,0
2021,Municipal Electric,Winterset,3048814,2657724,0,219254,22635,23830,0,0,2774,361,0,0
2021,Municipal Electric,Woodbine,875459,388064,0,26096,8077,2828,0,2658,717,155,6,20
2021,Municipal Electric,Woolstock,84526.75,127925.46,0,0,847,672,0,0,95,31,0,0
2021,Distribution Cooperative,Access Energy Cooperative,15193232,21197780,0,156803,116430,312125,0,0,8781,210,0,0
2021,Distribution Cooperative,"Allamakee Clayton Elec. Coop., Inc.",17560468.11,1814001.02,350144.06,73260.42,117043,13968,350,0,9471,516,0,0
2021,Distribution Cooperative,Atchison Holt Electric Coop.,1730548,478502,0,0,11757,3761,0,797,1069,91,0,15
2021,Distribution Cooperative,Boone Valley Electric Coop.,252040,231769,420029,1339,2673,2429,420,0,95,1,0,0
2021,Distribution Cooperative,Butler County Rural Elec. Coop.,9088202,15928490,4489300,-15983,67234,173906,4489,0,3885,1170,4,0
2021,Distribution Cooperative,Calhoun County Electric Coop. Assn.,4262421,716750,527775,13447,30885,6641,528,0,1675,25,0,0
2021,Distribution Cooperative,Cass Electric Cooperative,132016,0,0,41118,1174,0,0,0,88,0,0,0
2021,Distribution Cooperative,"Chariton Valley Electric Cooperative, Inc.",7511331,4271891,0,79942,57243,39355,0,0,4942,1198,0,0
2021,Distribution Cooperative,"Clarke Electric Cooperative, Inc.",9016405,3632838,104028,210823,67785,39608,104,1005,5217,314,0,41
2021,Distribution Cooperative,Consumers Energy Cooperative,11862988,8012097,0,126460,83554,103527,0,0,6385,571,0,0
2021,Distribution Cooperative,East-Central Iowa Rural Electric Coop.,14819068,6323134,0,41915,132548,74462,0,4316,7962,923,0,155
2021,Distribution Cooperative,Eastern Iowa Light & Power Cooperative,36349918,19942813,1335697,246474,291971,257586,1336,3189,21226,2543,0,42
2021,Distribution Cooperative,"Farmers Electric Coop., Inc. - Greenfield",1574361,745327,0,21332,11485,6401,0,0,603,23,0,0
2021,Distribution Cooperative,Farmers Electric Cooperative - Kalona,9358095,4363495,0,81727,65445,58095,0,12,4886,124,0,1
2021,Distribution Cooperative,Federated Rural Electric Association,99640,11293,0,0,949,81,0,0,55,4,0,0
2021,Distribution Cooperative,Franklin Rural Electric Cooperative,3779070,3720660,0,16695,27305,33806,0,505,1431,459,0,24
2021,Distribution Cooperative,Freeborn-Mower Cooperative Service,13028,0,0,0,96,0,0,0,6,0,0,0
2021,Distribution Cooperative,Grundy County Rural Electric Cooperative,3846488,4655327,525241,23403,27262,58873,525,394,1663,549,0,14
2021,Distribution Cooperative,"Grundy Electric Cooperative, Inc.",340901,63592,0,-22177,2671,595,0,0,218,9,0,0
2021,Distribution Cooperative,Guthrie Co. Rural Electric Cooperative Assn.,7412959.93,5873224.07,706989.42,13037.04,70164,93792,707,2208,4722,86,0,22
2021,Distribution Cooperative,Harrison County Rural Electric Cooperative,5767831,6438108,455060,79807,42857,84660,455,2052,2553,1207,2,59
2021,Distribution Cooperative,Heartland Power Cooperative,10167962,16566563,0,-4003299,85244,215163,0,2961,4366,867,0,22
2021,Distribution Cooperative,Iowa Lakes Electric Cooperative,21439914,34783818,3200682,976441,170632,392074,3201,2455,9466,3306,0,123
2021,Distribution Cooperative,Linn County Rural Electric Coop. Assn.,37509723,19155001,0,92519,306109,204931,0,0,27580,4101,0,0
2021,Distribution Cooperative,Lyon Rural Electric Cooperative,6541455,3496126,637146,9380,65029,41156,637,2358,2191,88,0,2
2021,Distribution Cooperative,Maquoketa Valley Electric Cooperative,17077867,15454417,0,3058880,141876,152823,0,0,10706,5826,0,0
2021,Distribution Cooperative,Midland Power Cooperative,24515568,22145309,2224562,88148,202576,266576,2225,1527,11333,616,0,51
2021,Distribution Cooperative,MiEnergy Cooperative,11185512,14356938,0,136356,74142,147941,0,0,5967,1105,0,0
2021,Distribution Cooperative,Nishnabotna Valley Rural Electric Coop.,9000556,7907858,0,15788,59856,110056,0,1062,3541,121,0,35
2021,Distribution Cooperative,Nobles Cooperative Electric Association,13142,6829,0,0,107,61,0,0,9,2,0,0
2021,Distribution Cooperative,North West Rural Electric Cooperative,23011417,29014673,70482,-1138166,251786,412669,70,0,9291,814,0,0
2021,Distribution Cooperative,"Osceola Electric Cooperative, Inc.",3574606.22,3542701.97,0,-255746.6,33614,40116,0,154,1133,86,0,9
2021,Distribution Cooperative,Pella Cooperative Electric Association,5127478,1603745,0,9676,39578,17800,0,2025,2800,257,0,55
2021,Distribution Cooperative,Pleasant Hill Community Line,154628,355904,0,5618,1529,3110,0,381,105,28,0,7
2021,Distribution Cooperative,Prairie Energy Cooperative,7313154,24265432,271797,26217,55658,285070,272,0,3500,746,0,0
2021,Distribution Cooperative,Raccoon Valley Electric Cooperative,6392830,7833582,406734,35107,44191,84943,407,0,2259,480,0,0
2021,Distribution Cooperative,"Southern Iowa Electric Cooperative, Inc.",9346951,1617737,2470392,27473,59336,16451,2470,0,4583,165,0,0
2021,Distribution Cooperative,Southwest Iowa Rural Electric Cooperative,8793213,2668934,205561,65994,70752,31463,206,0,5615,345,0,0
2021,Distribution Cooperative,T. I. P. Rural Electric Cooperative,9724524,5415657,0,85282,79976,66537,0,0,6116,342,0,0
2021,Distribution Cooperative,"United Electric Cooperative, Inc.",967904.2,43038.07,0,0,6139,479,0,0,531,2,0,0
2021,Distribution Cooperative,Western Iowa Power Cooperative,8620781,4669710,0,37136,62834,35017,0,593,3940,1577,0,34
2021,Distribution Cooperative,Woodbury County Rural Electric Cooperative,7305803,1843952,0,21503,53882,18447,0,0,3286,111,0,0
2022,Investor Owned Electric,Interstate Power and Light Company,673265375,1073737088,139482196,41303393,3792663,10477231,3266516,33372,411008,86177,4,857
2022,Investor Owned Electric,MidAmerican Energy Company,692489091,1313607432,547033813,182117489,6292473,19266159,17539020,1465272,618886,90065,5,13186
2022,Municipal Electric,Afton,515335.99,270185.11,0,68123.89,3840,2138,0,244,410,69,0,31
2022,Municipal Electric,Akron,840635,1030658,0,140072,8925,8694,0,694,699,159,0,28
2022,Municipal Electric,Algona,4341653,7359529,4788408,2035973,28546,81359,49955,3410,3062,694,1,5
2022,Municipal Electric,Alta,1023610,486446,0,379798,10271,3878,0,4000,843,122,0,45
2022,Municipal Electric,Alta Vista,163872.08,29982.91,0,3964.14,1278,236,0,59,134,29,0,9
2022,Municipal Electric,Alton,520105.1,443107.28,0,32963.95,6104,5310,0,52,455,124,0,0
2022,Municipal Electric,Ames,21208041,35111868,0,12880218,180795,393301,0,97719,24889,2935,0,126
2022,Municipal Electric,Anita,466305,381170,0,3757,4820,4166,0,227,488,117,0,19
2022,Municipal Electric,Anthon,496946,196995,0,39696,795,1767,0,2299,302,53,0,13
2022,Municipal Electric,Aplington,591921,161851,0,146958,4621,1285,0,893,474,66,0,16
2022,Municipal Electric,Atlantic,3669140,8968801,5072402,1628713,43838,136554,91378,6068,3832,752,1,83
2022,Municipal Electric,Auburn,182813.17,66249.91,0,22720.42,1451,586,0,39,141,24,0,13
2022,Municipal Electric,Aurelia,474765,344437,0,178764,5,3,0,1,444,76,0,32
2022,Municipal Electric,Bancroft,410695,926834,253662,300132,3332,7916,2903,244,389,234,1,257
2022,Municipal Electric,Bellevue,1401063,1076541,0,507286,9863,10052,0,3192,1306,184,0,251
2022,Municipal Electric,Bloomfield,1236377.25,604101.98,0,589196.36,11467,61637,0,6563,1149,201,0,1012
2022,Municipal Electric,Breda,358864.06,320322.56,0,23469.14,2792,2034,0,185,230,77,0,14
2022,Municipal Electric,Brooklyn,793196,502164,0,153097,7426,4751,0,575,697,122,0,2
2022,Municipal Electric,Buffalo,403318,133121,0,92596,3749,1313,0,761,500,29,0,4
2022,Municipal Electric,Burt,286527,77863,0,167948,1873,451,0,219,259,46,0,13
2022,Municipal Electric,Callender,231160,38489,0,36081,1671,284,0,99,169,21,0,12
2022,Municipal Electric,Carlisle,1629742,534848,0,665754,11616,4092,0,3783,1318,185,0,59
2022,Municipal Electric,Cascade,874379,777522,0,229434,7844,8560,0,2208,968,173,0,30
2022,Municipal Electric,Cedar Falls,20765797,25581253,18513755.82,10697646.5,177578,286537,284052,52762,17555,2290,0,153
2022,Municipal Electric,Coggon,377525,94078.52,0,104313,2616,698,0,205,315,38,0,9
2022,Municipal Electric,Coon Rapids,780504,474388,1015450,762300,7663,4008,9669,3008,624,138,1,46
2022,Municipal Electric,Corning,870621,466639,0,642610,8398,4433,0,6309,848,232,0,62
2022,Municipal Electric,Corwith,186870,215391,0,22413,1043,1312,0,150,140,40,0,8
2022,Municipal Electric,Danville,452104,56806,0,119758,3743,551,0,1002,391,39,0,8
2022,Municipal Electric,Dayton,373965,190851,102868,74646.52,3104,1922,0,37,462,85,0,7
2022,Municipal Electric,Denison,2744747.77,6666686.52,0,1037532.76,35328,105803,0,10024,2729,572,0,6
2022,Municipal Electric,Denver,1090980,668665,0,509950,8487,5197,0,5,829,115,0,1
2022,Municipal Electric,Dike,454324.5,161106.04,0,261651.25,3102,1146,0,1260,436,42,0,4
2022,Municipal Electric,Durant,1133827,581329,0,117527,7330,6583,0,519,793,122,0,42
2022,Municipal Electric,Dysart,774241,289921,0,687810,5629,2267,0,977,620,85,0,19
2022,Municipal Electric,Earlville,348983,188800,0,26704,2989,1411,0,263,362,54,0,11
2022,Municipal Electric,Eldridge,2580693,1495879,1633784,44057,23178,14477,30763,926,2549,248,0,0
2022,Municipal Electric,Ellsworth,291261,693907,0,62098,2004,6551,0,290,224,55,0,12
2022,Municipal Electric,Estherville,2749690,3385148,0,1176651,20415,30589,0,3830,2660,493,0,54
2022,Municipal Electric,Fairbank,583012,224702,0,158267,4943,1971,0,845,498,69,0,13
2022,Municipal Electric,Farnhamville,248403,230478,0,7063,1830,1925,0,102,209,46,0,0
2022,Municipal Electric,Fonda,346231,200248,0,26061,2759,1587,0,585,296,38,0,26
2022,Municipal Electric,Fontanelle,423178,178413,0,73187,3795,1783,0,286,355,32,0,16
2022,Municipal Electric,Forest City,1476827,4099074,0,839525,13353,41904,0,1350,1773,390,0,2
2022,Municipal Electric,Fredericksburg,592931.19,802171.66,0,136642.86,5184,6811,0,556,470,55,0,5
2022,Municipal Electric,Glidden,599421,218056,0,162533,5548,3004,0,498,562,109,0,18
2022,Municipal Electric,Gowrie,561380.83,389545.12,0,325930.54,3910,3116,0,442,475,102,0,25
2022,Municipal Electric,Graettinger,529160,435901,98374,167571,5117,4096,925,102,415,89,0,12
2022,Municipal Electric,Grafton,135709,42274,0,45100,1336,421,0,63,134,15,0,11
2022,Municipal Electric,Grand Junction,461000,123350,0,78036,3168,980,0,484,367,55,0,24
2022,Municipal Electric,Greenfield,1121946,3698225,0,369228,10035,38341,0,1849,1002,217,0,26
2022,Municipal Electric,Grundy Center,1360906,1067843,0,68912,13125,11981,0,730,1275,267,0,1
2022,Municipal Electric,Guttenberg,1142960,1396028,0,185314,7950,9710,0,966,1084,261,0,62
2022,Municipal Electric,Harlan,3102494,2976555,718933,1719521,24824,30293,10420,4497,2352,470,0,87
2022,Municipal Electric,Hartley,918304,666558.81,0,99018.84,8080,5262,0,934,788,132,0,24
2022,Municipal Electric,Hawarden,1108816,799056,0,1018882,12312,9644,0,4366,1033,206,0,75
2022,Municipal Electric,Hinton,493800,583449,0,43602,4855,4839,0,553,328,57,0,18
